Delta1,Delta2,Delta3,Delta4,Delta5,Delta6,Delta7,Delta8,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,BetaLow1,BetaLow2,BetaLow3,BetaLow4,BetaLow5,BetaLow6,BetaLow7,BetaLow8,BetaMid1,BetaMid2,BetaMid3,BetaMid4,BetaMid5,BetaMid6,BetaMid7,BetaMid8,BetaHigh1,BetaHigh2,BetaHigh3,BetaHigh4,BetaHigh5,BetaHigh6,BetaHigh7,BetaHigh8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Delta_Avg,Theta_Avg,Alpha_Avg,BetaLow_Avg,BetaMid_Avg,BetaHigh_Avg,Gamma_Avg,Delta_Bipolar_Avg,Theta_Bipolar_Avg,Alpha_Bipolar_Avg,BetaLow_Bipolar_Avg,BetaMid_Bipolar_Avg,BetaHigh_Bipolar_Avg,Gamma_Bipolar_Avg,Label
36.679,36.515,36.493,36.607,36.413,36.127,36.151,36.085,25.732,25.346,25.467,25.446,24.59,24.504,24.278,24.283,21.637,20.944,20.963,20.625,20.185,20.529,19.693,18.421,17.043,16.682,16.314,15.428,16.071,16.635,15.642,13.127,12.136,11.45,11.256,10.458,10.513,10.289,9.558,9.087,14.931,13.796,14.058,13.354,13.217,12.604,14.031,13.516,13.836,13.484,13.956,13.795,14.049,13.909,15.833,14.434,36.384,24.956,20.375,15.868,10.593,13.688,14.162,22.401,17.24,13.814,11.095,7.723,10.459,9.819,Crunch
36.439,36.267,36.255,36.376,36.189,35.898,35.922,35.866,25.22,24.885,24.988,25.017,24.17,24.113,23.999,23.966,21.07,20.304,20.3,19.923,19.449,19.768,18.978,17.54,15.747,15.456,14.931,14.092,15.002,15.587,14.926,12.54,12.082,11.333,11.002,10.072,10.227,10.326,9.836,8.88,14.826,13.645,13.768,12.936,12.951,12.572,14.054,13.429,13.857,13.492,13.975,13.866,14.064,13.869,15.815,14.451,36.152,24.545,19.667,14.785,10.47,13.522,14.174,22.264,17.186,13.623,10.386,7.427,10.294,9.863,Crunch
35.804,35.615,35.62,35.762,35.611,35.288,35.321,35.284,24.094,23.777,23.934,23.931,23.133,22.982,23.008,22.854,20.294,19.532,19.438,18.998,18.555,18.9,18.03,16.594,14.145,13.919,13.209,12.552,13.698,14.291,14.152,11.848,11.803,10.973,10.524,9.525,9.823,10.212,9.858,8.57,14.779,13.658,13.751,12.901,12.967,12.584,14.123,13.522,13.821,13.495,13.978,13.845,14.086,13.853,15.834,14.59,35.538,23.464,18.793,13.477,10.161,13.536,14.188,21.925,16.901,13.353,9.558,7.161,10.273,9.908,Crunch
35.227,35.019,35.042,35.218,35.094,34.723,34.769,34.762,20.142,19.875,20.089,20.057,19.469,19.403,19.811,19.064,18.788,18.098,17.802,17.21,16.907,17.394,16.411,15.032,12.989,12.734,11.828,11.373,12.567,13.144,13.494,11.314,11.177,10.229,9.725,8.74,9.228,9.96,9.816,8.213,14.213,13.23,13.416,12.664,12.798,12.351,13.824,13.356,13.595,13.3,13.816,13.704,13.982,13.757,15.734,14.568,34.982,19.739,17.205,12.43,9.636,13.231,14.057,21.754,15.864,12.823,9.073,6.668,10.096,9.78,Crunch
35.072,34.865,34.89,35.086,34.963,34.577,34.628,34.641,19.605,19.287,19.512,19.478,18.951,19.01,19.413,18.74,17.413,16.98,16.43,15.715,15.661,16.228,15.499,14.064,12.338,12.011,11.006,10.764,11.826,12.367,12.952,10.973,11.001,9.961,9.468,8.519,9.086,9.88,9.833,8.245,13.212,12.581,12.734,12.137,12.445,12.098,13.366,12.893,12.691,12.389,12.951,12.77,13.189,12.877,15.234,14.213,34.84,19.25,15.999,11.78,9.499,12.683,13.289,21.618,16.212,12.429,8.891,6.499,9.652,9.404,Crunch
35.031,34.818,34.847,35.038,34.924,34.532,34.584,34.585,16.565,16.005,16.327,16.004,15.981,16.634,17.293,15.875,17.068,16.89,16.236,15.545,15.642,16.127,15.721,14.099,12.221,11.851,10.84,10.622,11.581,12.046,12.63,10.872,10.991,9.898,9.429,8.503,9.083,9.781,9.96,8.437,12.755,12.577,12.709,12.301,12.669,12.29,13.407,12.985,12.538,12.303,12.931,12.85,13.292,12.916,15.336,14.454,34.795,16.336,15.916,11.583,9.51,12.712,13.328,21.7,15.59,12.52,8.786,6.459,9.273,9.09,Crunch
34.688,34.442,34.501,34.684,34.601,34.154,34.21,34.186,15.557,14.612,15.032,14.534,14.82,15.689,16.564,14.391,17.304,17.211,16.581,15.887,15.95,16.311,16.1,14.437,12.081,11.815,10.794,10.555,11.578,12.025,12.537,11.051,10.964,10.1,9.645,8.907,9.492,10.011,10.416,9.055,12.771,12.623,12.838,12.506,12.775,12.354,13.353,12.895,12.354,12.174,12.731,12.704,13.139,12.818,15.185,14.51,34.433,15.15,16.223,11.555,9.824,12.764,13.202,21.735,15.626,12.959,8.646,6.525,9.027,9.072,Crunch
33.96,33.615,33.736,33.915,33.856,33.318,33.357,33.293,15.695,14.728,15.159,14.665,14.779,15.759,16.602,14.374,17.472,17.411,16.808,16.176,16.151,16.49,16.391,14.898,11.86,11.773,10.75,10.453,11.619,12.144,12.639,11.334,10.942,10.361,9.912,9.246,9.805,10.214,10.725,9.507,12.798,12.613,12.83,12.495,12.782,12.407,13.334,12.852,12.23,12.065,12.626,12.647,13.032,12.782,15.103,14.429,33.631,15.22,16.475,11.572,10.089,12.764,13.114,21.542,15.623,13.266,8.588,6.47,8.992,9.126,Crunch
32.995,32.493,32.689,32.858,32.823,32.174,32.192,32.059,15.818,14.9,15.351,14.806,14.939,15.697,16.627,14.366,17.558,17.517,16.966,16.445,16.29,16.62,16.547,15.252,11.64,11.721,10.659,10.268,11.613,12.261,12.774,11.619,11.054,10.635,10.236,9.556,10.023,10.361,10.877,9.633,12.881,12.546,12.893,12.491,12.76,12.407,13.243,12.525,12.145,11.974,12.603,12.687,13.007,12.719,14.895,14.109,32.535,15.313,16.649,11.569,10.297,12.718,13.017,21.209,15.677,13.388,8.638,6.439,9.033,8.919,Crunch
31.969,31.297,31.571,31.731,31.716,30.958,30.991,30.787,15.641,14.84,15.381,14.984,15.017,15.689,16.649,14.646,17.536,17.529,17.031,16.576,16.318,16.596,16.524,15.315,11.647,11.786,10.7,10.23,11.713,12.425,12.965,11.994,10.985,10.721,10.301,9.601,10.012,10.362,10.885,9.575,13.035,12.59,13.05,12.638,12.9,12.508,13.332,12.545,11.826,11.657,12.251,12.375,12.651,12.418,14.605,13.772,31.377,15.356,16.678,11.683,10.305,12.825,12.694,20.881,15.637,13.393,8.755,6.301,8.985,8.78,Crunch
31.066,30.306,30.611,30.772,30.758,29.969,30.05,29.784,15.714,14.857,15.467,15.113,15.071,15.692,16.657,14.807,17.487,17.484,17.018,16.611,16.284,16.568,16.469,15.262,11.842,11.981,10.862,10.314,11.875,12.605,13.164,12.313,10.975,10.721,10.302,9.584,10.009,10.385,10.899,9.528,13.123,12.616,13.105,12.693,12.943,12.555,13.263,12.414,11.749,11.653,12.178,12.335,12.479,12.29,14.373,13.501,30.414,15.422,16.648,11.869,10.3,12.839,12.57,20.524,15.647,13.361,8.9,6.282,8.812,8.516,Crunch
30.398,29.655,29.926,30.09,30.057,29.329,29.421,29.146,15.72,14.818,15.454,15.127,15.078,15.68,16.662,14.867,17.447,17.405,16.991,16.643,16.222,16.531,16.386,15.174,12.098,12.259,11.117,10.529,12.084,12.838,13.413,12.574,11.075,10.74,10.32,9.59,10.025,10.427,10.903,9.496,13.078,12.638,13.061,12.723,12.984,12.612,13.187,12.279,11.235,11.423,11.733,11.974,11.97,11.874,13.921,12.869,29.753,15.426,16.6,12.114,10.322,12.82,12.125,20.086,15.617,13.313,9.079,6.185,8.635,8.338,Crunch
29.99,29.306,29.51,29.68,29.625,28.997,29.061,28.816,15.847,14.881,15.546,15.302,15.176,15.849,16.722,15.131,17.411,17.311,16.96,16.634,16.154,16.462,16.265,15.063,12.43,12.586,11.485,10.893,12.286,13.076,13.599,12.699,11.197,10.798,10.405,9.641,10.002,10.352,10.745,9.498,13.19,12.688,13.166,12.737,13.024,12.653,13.152,12.076,11.647,11.677,11.99,12.155,12.169,12.08,13.997,12.759,29.373,15.557,16.532,12.382,10.33,12.836,12.309,19.674,15.705,13.328,9.157,5.972,8.515,8.39,Crunch
29.852,29.184,29.349,29.537,29.45,28.866,28.897,28.72,16.048,14.966,15.49,15.139,15.074,15.889,16.687,15.039,17.456,17.346,17.021,16.726,16.222,16.535,16.279,15.094,12.762,12.941,11.859,11.281,12.471,13.301,13.705,12.699,11.295,10.741,10.442,9.646,9.852,10.085,10.384,9.433,13.271,12.729,13.281,12.753,12.995,12.602,13.084,11.93,11.611,11.623,11.849,12.122,12.16,12.224,13.906,12.677,29.232,15.542,16.585,12.627,10.235,12.831,12.272,19.453,15.813,13.31,9.109,5.533,8.754,8.524,Crunch
29.861,29.181,29.345,29.539,29.449,28.86,28.88,28.73,16.015,14.896,15.383,15.038,14.986,15.844,16.632,15.025,17.438,17.395,17.06,16.821,16.29,16.681,16.354,15.178,12.96,13.234,12.125,11.543,12.648,13.533,13.854,12.672,11.282,10.569,10.354,9.519,9.609,9.784,10.097,9.251,13.138,12.479,13.222,12.728,12.825,12.291,12.848,11.824,11.501,11.604,11.805,12.047,12.125,12.193,13.881,12.75,29.231,15.477,16.652,12.821,10.058,12.669,12.238,19.315,15.809,13.157,9.05,5.454,9.109,8.573,Crunch
29.785,29.118,29.271,29.441,29.398,28.815,28.833,28.639,15.951,14.918,15.358,14.958,15.044,15.754,16.711,15.101,17.351,17.41,17.072,16.874,16.335,16.819,16.468,15.257,13.065,13.438,12.328,11.722,12.851,13.763,14.106,12.63,11.234,10.234,10.136,9.282,9.222,9.325,9.812,9.031,12.731,11.982,12.8,12.326,12.287,11.654,12.371,11.516,11.499,11.601,11.853,12.153,12.135,12.194,13.902,12.742,29.163,15.474,16.698,12.988,9.785,12.208,12.26,19.12,15.714,13.094,9.125,5.542,9.282,8.582,Crunch
29.428,28.783,28.919,29.049,29.106,28.491,28.521,28.264,16.128,15.072,15.458,14.954,15.086,15.68,16.714,15.124,17.255,17.393,17.055,16.844,16.357,16.841,16.584,15.285,13.278,13.777,12.705,11.957,13.118,14.028,14.38,12.568,11.287,10.047,10.082,9.27,8.962,8.998,9.587,8.857,12.245,11.559,12.433,11.881,11.834,11.309,11.959,11.04,11.13,11.178,11.342,11.703,11.619,11.875,13.443,12.223,28.82,15.527,16.702,13.226,9.636,11.782,11.814,18.881,15.778,13.151,9.406,5.535,9.205,8.342,Crunch
28.82,28.19,28.338,28.429,28.609,27.892,27.952,27.61,16.231,15.206,15.443,14.864,14.913,15.277,16.333,15.059,17.338,17.534,17.182,16.855,16.471,16.868,16.768,15.302,13.543,14.112,13.078,12.133,13.304,14.229,14.491,12.466,11.272,9.831,9.908,9.069,8.713,8.703,9.471,8.833,11.949,11.468,12.349,11.965,11.837,11.33,12.022,11.053,10.84,10.735,10.854,11.332,11.146,11.376,12.848,11.957,28.23,15.416,16.79,13.419,9.475,11.747,11.386,18.629,15.858,13.315,9.691,5.562,9.117,8.194,Crunch
28.067,27.455,27.635,27.662,27.951,27.055,27.186,26.71,16.214,15.234,15.366,14.665,14.713,15.149,16.245,15.008,17.4,17.735,17.288,16.781,16.558,16.933,16.958,15.225,13.925,14.499,13.538,12.465,13.553,14.459,14.596,12.508,11.005,9.696,9.716,8.903,8.632,8.589,9.463,8.879,11.608,11.283,12.111,12.03,11.811,11.407,12.184,11.183,10.723,10.604,10.717,11.14,10.978,11.227,12.688,11.91,27.465,15.324,16.86,13.693,9.36,11.702,11.248,18.431,15.848,13.454,9.875,5.338,9.087,8.063,Crunch
26.958,26.389,26.602,26.54,26.984,25.876,26.22,25.527,15.844,14.786,14.697,14.142,14.237,15.264,16.02,15.087,17.397,17.806,17.212,16.569,16.427,16.741,16.935,15.002,14.274,14.863,13.982,12.852,13.85,14.722,14.767,12.633,10.674,9.536,9.462,8.822,8.641,8.6,9.642,8.995,11.372,11.131,11.97,11.984,11.77,11.42,12.188,11.234,10.775,10.739,10.805,11.234,11.091,11.434,12.829,11.976,26.387,15.01,16.761,13.993,9.296,11.634,11.361,18.087,15.722,13.601,9.918,5.058,9.027,8.017,Crunch
25.29,24.824,25.022,24.845,25.547,24.387,24.946,24.082,15.757,14.729,14.616,14.059,14.239,15.313,16.011,15.166,17.469,17.846,17.181,16.533,16.325,16.444,16.819,14.854,14.555,15.155,14.359,13.231,14.164,14.996,15.036,12.781,10.335,9.551,9.383,9.011,8.744,8.703,9.858,9.15,11.59,11.242,12.049,12.123,11.785,11.444,12.142,11.285,10.779,10.763,10.825,11.281,11.048,11.356,12.647,11.844,24.868,14.986,16.684,14.284,9.342,11.708,11.318,17.36,15.651,13.534,9.952,4.911,8.987,7.91,Crunch
23.025,22.625,22.734,22.476,23.457,22.481,23.019,22.173,15.173,14.222,13.924,13.324,14.002,15.487,16.05,15.418,17.634,17.922,17.253,16.671,16.356,16.346,16.841,14.849,14.876,15.431,14.772,13.722,14.512,15.276,15.374,13.001,10.301,9.756,9.494,9.321,8.901,8.895,10.138,9.266,11.622,11.289,12.106,12.295,11.79,11.367,12.138,11.316,11.514,11.621,11.618,11.928,11.724,12.078,13.196,12.171,22.749,14.7,16.734,14.621,9.509,11.74,11.981,16.362,15.361,13.465,10.04,4.917,9.053,8.134,Crunch
20.602,20.045,19.924,19.81,20.697,20.183,19.898,19.603,15.406,14.616,14.302,13.586,14.259,15.725,16.085,15.489,18.056,18.175,17.533,17.021,16.51,16.42,17.036,14.924,15.209,15.679,15.166,14.235,14.837,15.513,15.676,13.168,10.498,10.056,9.773,9.483,9.041,9.136,10.43,9.395,11.319,10.936,11.864,12.2,11.413,10.814,11.673,11.222,13.384,13.576,13.544,13.745,13.479,13.847,14.585,12.881,20.095,14.934,16.959,14.935,9.726,11.43,13.63,15.473,15.373,13.757,10.175,5.001,9.026,9.016,Crunch
19.567,18.538,18.181,18.424,18.769,18.772,17.027,17.748,15.76,14.898,14.639,13.974,14.209,15.557,15.464,15.054,18.644,18.595,17.984,17.468,16.786,16.698,17.323,15.06,15.349,15.757,15.353,14.526,15.002,15.603,15.829,13.169,10.453,10.06,9.793,9.43,8.962,9.128,10.443,9.325,11.467,11.0,11.968,12.239,11.366,10.744,11.505,11.433,13.468,13.614,13.604,13.833,13.472,13.866,14.573,13.002,18.378,14.944,17.32,15.074,9.699,11.465,13.679,14.761,15.275,14.123,10.236,4.995,9.065,8.972,Crunch
19.757,18.484,18.216,18.665,18.733,18.814,17.031,18.07,15.807,15.108,14.787,13.983,14.43,15.831,15.537,15.009,19.034,18.931,18.364,17.84,17.051,17.024,17.555,15.156,15.286,15.666,15.348,14.574,15.015,15.574,15.844,13.023,10.223,9.836,9.644,9.214,8.592,8.93,10.24,8.967,11.603,11.016,11.934,12.124,11.258,10.691,11.306,11.3,13.377,13.47,13.482,13.738,13.311,13.721,14.345,12.869,18.471,15.061,17.619,15.041,9.456,11.404,13.539,14.691,15.148,14.347,10.195,4.967,9.172,8.809,Crunch
20.439,19.041,19.172,19.899,19.532,19.395,18.459,19.372,15.698,15.17,14.84,14.015,14.554,15.949,15.101,14.736,19.167,19.052,18.55,18.078,17.195,17.236,17.716,15.24,15.143,15.52,15.25,14.495,14.923,15.501,15.774,12.864,9.84,9.475,9.347,8.937,8.192,8.574,9.989,8.585,11.502,10.871,11.784,11.952,11.074,10.519,11.084,10.923,13.348,13.532,13.55,13.855,13.363,13.818,14.4,12.823,19.414,15.008,17.779,14.934,9.118,11.214,13.586,15.246,14.98,14.438,10.119,4.925,9.15,8.79,Crunch
21.056,19.406,19.938,20.955,20.112,19.72,19.431,20.254,15.902,15.338,15.117,14.63,14.667,15.849,14.979,14.853,19.358,19.164,18.758,18.407,17.405,17.477,18.012,15.537,14.994,15.373,15.129,14.393,14.805,15.422,15.712,12.762,9.496,9.093,9.117,8.718,7.845,8.088,9.637,8.246,11.093,10.461,11.564,11.791,10.798,10.25,10.915,10.743,13.717,13.858,13.852,14.107,13.584,14.079,14.588,12.785,20.109,15.167,18.015,14.824,8.78,10.952,13.821,15.774,14.805,14.533,10.029,4.89,8.971,8.625,Crunch
21.075,19.282,20.037,21.176,20.216,19.696,19.627,20.394,16.68,16.001,15.897,15.825,15.533,16.492,15.854,15.657,19.598,19.304,19.018,18.813,17.719,17.75,18.417,16.055,14.856,15.256,15.041,14.337,14.74,15.342,15.698,12.738,9.282,8.872,9.002,8.608,7.778,7.739,9.542,8.182,11.309,10.536,11.63,11.786,10.768,10.313,10.773,10.553,13.86,13.962,13.987,14.295,13.686,14.181,14.613,12.582,20.188,15.992,18.334,14.751,8.626,10.958,13.896,15.82,14.962,14.614,9.896,4.863,8.986,8.367,Crunch
20.825,19.018,19.868,21.126,20.142,19.732,19.633,20.41,16.777,15.993,15.904,15.966,15.111,16.125,15.213,15.614,19.654,19.304,19.11,18.979,17.864,17.861,18.609,16.284,14.791,15.197,15.004,14.326,14.725,15.293,15.703,12.731,9.066,8.758,8.942,8.559,7.772,7.684,9.592,8.197,11.486,10.617,11.753,11.852,10.933,10.467,10.944,10.62,13.877,14.021,14.008,14.304,13.726,14.243,14.622,12.564,20.094,15.838,18.458,14.721,8.571,11.084,13.921,15.482,14.702,14.658,9.77,4.916,8.952,8.37,Crunch
20.925,19.237,20.057,21.331,20.256,20.023,19.802,20.57,17.262,16.44,16.385,16.682,15.416,16.293,15.361,15.506,19.603,19.19,19.056,18.96,17.807,17.838,18.589,16.223,14.797,15.191,15.018,14.362,14.759,15.283,15.73,12.805,9.14,8.967,9.097,8.696,7.988,8.2,9.823,8.38,11.517,10.576,11.886,11.812,11.155,10.637,11.156,10.876,13.956,14.102,14.088,14.352,13.814,14.308,14.635,12.699,20.275,16.168,18.408,14.743,8.786,11.202,13.994,15.523,14.375,14.676,9.728,4.92,8.921,8.358,Crunch
21.156,19.587,20.372,21.604,20.479,20.302,20.052,20.808,17.275,16.519,16.462,16.766,15.37,16.185,15.086,15.4,19.44,18.962,18.858,18.796,17.614,17.768,18.475,16.071,14.829,15.212,15.061,14.446,14.803,15.276,15.778,12.956,9.245,9.138,9.243,8.822,8.09,8.577,9.931,8.468,11.183,10.079,11.468,11.165,10.634,10.262,10.83,10.421,13.832,13.993,13.937,14.185,13.634,14.177,14.432,12.328,20.545,16.133,18.248,14.795,8.939,10.755,13.815,15.406,14.15,14.586,9.717,4.838,8.782,8.398,Crunch
21.289,19.751,20.533,21.691,20.548,20.391,20.167,20.93,17.09,16.436,16.358,16.902,15.481,16.341,15.256,15.483,19.196,18.675,18.573,18.562,17.396,17.686,18.324,15.791,14.826,15.224,15.083,14.486,14.816,15.232,15.788,12.985,9.548,9.365,9.437,8.831,7.993,8.747,9.733,8.102,11.022,9.986,11.27,10.835,10.445,10.156,10.796,10.397,14.264,14.424,14.418,14.672,14.066,14.647,14.809,12.416,20.662,16.168,18.025,14.805,8.97,10.613,14.215,15.155,13.524,14.262,9.638,4.704,8.632,8.52,Crunch
21.351,19.848,20.638,21.76,20.641,20.559,20.352,21.127,17.162,16.562,16.491,17.019,15.642,16.49,15.313,15.395,19.061,18.5,18.398,18.386,17.235,17.579,18.151,15.38,14.749,15.18,15.03,14.419,14.765,15.148,15.716,12.815,9.614,9.309,9.433,8.753,7.865,8.692,9.502,7.614,11.072,10.238,11.422,10.939,10.61,10.133,10.863,10.458,14.595,14.798,14.749,14.915,14.339,14.884,14.976,12.488,20.785,16.259,17.836,14.728,8.848,10.717,14.468,15.174,13.596,13.962,9.39,4.567,8.708,8.577,Crunch
21.553,20.099,20.958,22.123,21.038,20.921,20.81,21.467,16.983,16.403,16.297,16.873,15.538,16.512,15.289,15.372,18.988,18.382,18.263,18.199,17.067,17.453,17.957,14.991,14.68,15.114,14.969,14.329,14.689,15.048,15.598,12.537,9.503,9.116,9.325,8.631,7.8,8.647,9.378,7.317,10.992,10.496,11.427,10.95,10.759,10.146,10.914,10.55,14.619,14.803,14.72,14.914,14.284,14.852,14.941,12.443,21.121,16.158,17.662,14.62,8.714,10.779,14.447,15.409,13.46,13.806,9.082,4.42,8.686,8.59,Crunch
22.048,20.471,21.472,22.696,21.524,21.197,21.311,21.766,16.944,16.473,16.384,16.926,15.706,16.705,15.363,15.178,18.971,18.319,18.182,18.084,16.986,17.406,17.862,14.872,14.593,15.019,14.891,14.225,14.577,14.914,15.442,12.154,9.446,8.993,9.269,8.569,7.781,8.637,9.341,7.176,10.965,10.622,11.396,10.982,10.755,10.1,10.861,10.585,14.701,14.861,14.778,14.965,14.333,14.902,14.979,12.495,21.561,16.21,17.585,14.477,8.651,10.783,14.502,15.765,13.627,13.763,8.857,4.248,8.687,8.616,Crunch
22.645,20.8,21.941,23.215,21.861,21.328,21.675,22.006,17.111,16.548,16.489,17.025,15.752,16.717,15.381,15.015,18.98,18.314,18.169,18.06,16.979,17.409,17.852,14.866,14.486,14.915,14.827,14.162,14.483,14.796,15.304,11.816,9.4,9.013,9.278,8.561,7.755,8.597,9.308,7.129,10.918,10.608,11.346,10.926,10.645,9.945,10.8,10.644,15.237,15.4,15.379,15.474,14.868,15.365,15.494,12.696,21.934,16.255,17.579,14.349,8.63,10.729,14.989,16.314,13.869,13.743,8.706,4.09,8.655,8.897,Crunch
22.999,20.898,22.125,23.456,21.967,21.356,21.836,22.183,17.1,16.54,16.498,17.023,15.737,16.735,15.372,14.964,18.984,18.305,18.162,18.044,16.977,17.435,17.851,14.881,14.385,14.794,14.768,14.102,14.377,14.66,15.16,11.515,9.236,9.044,9.302,8.584,7.748,8.529,9.251,7.131,10.804,10.566,11.294,10.792,10.493,9.712,10.727,10.586,15.644,15.808,15.819,15.929,15.278,15.819,15.997,13.039,22.103,16.246,17.58,14.22,8.603,10.622,15.417,16.767,14.06,13.761,8.563,3.976,8.454,9.024,Crunch
22.972,20.765,22.068,23.436,21.891,21.294,21.841,22.241,17.019,16.529,16.467,16.932,15.632,16.601,15.256,14.653,18.978,18.299,18.159,18.025,16.963,17.458,17.833,14.879,14.209,14.626,14.649,13.959,14.229,14.468,15.012,11.284,9.037,8.951,9.276,8.578,7.764,8.422,9.151,7.13,10.739,10.474,11.045,10.598,10.267,9.398,10.462,10.513,15.706,15.905,15.895,16.025,15.309,15.883,16.07,13.109,22.064,16.136,17.574,14.054,8.539,10.437,15.488,16.834,14.0,13.711,8.362,3.84,8.31,9.188,Crunch
22.814,20.669,22.004,23.375,21.79,21.229,21.806,22.211,16.784,16.441,16.49,16.955,15.647,16.563,15.27,14.597,18.949,18.282,18.141,17.99,16.919,17.426,17.784,14.826,13.978,14.386,14.485,13.771,14.043,14.192,14.823,11.135,8.917,8.952,9.28,8.557,7.809,8.4,9.107,7.132,11.458,10.57,11.136,10.742,10.315,9.39,10.277,10.589,15.955,16.029,16.084,16.192,15.337,15.845,16.097,13.161,21.987,16.093,17.54,13.852,8.52,10.56,15.588,16.79,13.829,13.617,8.111,3.795,8.316,9.425,Crunch
22.848,20.82,22.08,23.43,21.761,21.215,21.805,22.158,16.749,16.463,16.509,16.953,15.661,16.599,15.323,14.536,18.901,18.247,18.091,17.912,16.871,17.329,17.73,14.756,13.722,14.066,14.275,13.582,13.772,13.816,14.485,10.884,8.889,9.089,9.373,8.587,7.988,8.472,9.135,7.193,12.206,10.917,11.351,10.909,10.472,9.512,10.236,10.44,16.302,16.403,16.426,16.476,15.684,16.2,16.425,13.465,22.015,16.099,17.48,13.575,8.591,10.755,15.923,16.909,13.809,13.551,7.694,3.732,8.462,9.8,Crunch
23.213,21.231,22.38,23.714,21.998,21.421,22.045,22.258,16.754,16.466,16.566,17.015,15.729,16.634,15.283,14.481,18.813,18.175,18.009,17.806,16.821,17.221,17.668,14.645,13.492,13.708,14.034,13.391,13.405,13.387,13.975,10.525,8.932,9.215,9.438,8.597,8.015,8.467,8.916,7.144,12.75,11.04,11.487,11.097,10.563,9.574,10.106,10.346,16.292,16.415,16.426,16.462,15.714,16.246,16.434,13.639,22.283,16.116,17.395,13.239,8.591,10.87,15.953,17.054,13.746,13.423,7.26,3.479,8.5,9.922,Crunch
23.522,21.507,22.664,24.051,22.307,21.679,22.383,22.565,16.787,16.493,16.566,17.082,15.784,16.785,15.383,14.493,18.685,18.061,17.882,17.693,16.712,17.126,17.548,14.526,13.134,13.188,13.646,13.111,12.904,12.855,13.339,10.136,8.992,9.292,9.458,8.5,8.103,8.522,8.909,7.229,12.773,10.746,11.082,10.796,10.235,9.263,9.791,10.236,16.309,16.408,16.419,16.442,15.705,16.239,16.412,13.631,22.585,16.172,17.279,12.789,8.626,10.615,15.946,17.196,13.692,13.276,6.731,3.23,8.434,9.913,Crunch
23.609,21.594,22.812,24.239,22.506,21.812,22.647,22.879,16.662,16.177,16.427,17.107,15.828,16.702,15.444,14.582,18.471,17.81,17.655,17.577,16.549,17.003,17.355,14.468,12.552,12.535,13.124,12.78,12.379,12.28,12.81,9.825,8.958,9.345,9.434,8.436,8.146,8.565,8.824,7.206,12.733,10.518,10.887,10.498,10.096,9.044,9.556,10.384,16.396,16.51,16.516,16.525,15.775,16.288,16.459,13.624,22.762,16.116,17.111,12.286,8.614,10.464,16.012,17.411,13.479,13.047,6.128,2.767,8.402,9.936,Crunch
23.555,21.512,22.838,24.266,22.579,21.689,22.783,23.026,16.889,16.241,16.454,17.157,15.897,16.722,15.468,14.563,18.17,17.4,17.348,17.486,16.346,16.813,17.171,14.463,11.863,11.787,12.52,12.379,11.879,11.711,12.421,9.568,9.054,9.401,9.47,8.437,8.186,8.61,8.717,7.177,12.785,10.387,10.785,10.113,9.916,8.758,9.136,10.299,16.5,16.604,16.62,16.622,15.866,16.382,16.523,13.572,22.781,16.174,16.9,11.766,8.632,10.272,16.086,17.493,13.537,12.736,5.556,2.497,8.357,10.022,Crunch
23.487,21.335,22.778,24.195,22.579,21.455,22.832,23.036,16.682,15.896,16.22,16.981,15.72,16.324,15.356,14.37,17.927,17.065,17.173,17.499,16.276,16.697,17.151,14.545,11.228,10.981,11.868,11.941,11.356,11.116,12.015,9.34,9.086,9.425,9.468,8.286,8.101,8.547,8.427,6.963,12.863,10.358,10.849,10.167,10.044,8.774,9.2,10.39,16.529,16.617,16.633,16.623,15.849,16.35,16.496,13.494,22.712,15.944,16.792,11.23,8.538,10.331,16.074,17.413,13.391,12.415,5.289,2.235,8.349,10.04,Crunch
23.439,21.161,22.7,24.129,22.573,21.306,22.873,23.056,16.813,15.964,16.25,16.944,15.739,16.268,15.312,14.322,17.809,16.929,17.126,17.521,16.293,16.718,17.216,14.551,10.786,10.217,11.231,11.513,10.815,10.464,11.472,9.143,9.125,9.398,9.421,8.017,7.975,8.407,8.09,6.66,12.828,10.279,10.8,10.006,10.115,8.671,9.154,10.413,16.561,16.658,16.679,16.701,15.931,16.414,16.611,13.58,22.655,15.952,16.77,10.705,8.387,10.283,16.142,17.3,13.618,12.139,5.187,2.034,8.328,10.109,Crunch
23.431,21.118,22.683,24.107,22.546,21.231,22.876,23.041,16.897,16.035,16.287,16.975,15.818,16.194,15.336,14.115,17.637,16.757,16.997,17.448,16.222,16.682,17.19,14.476,10.145,9.315,10.331,10.807,10.108,9.71,10.657,8.721,9.04,9.21,9.233,7.54,7.803,8.157,7.62,6.386,13.099,10.447,10.947,9.719,10.124,8.534,9.002,10.392,16.274,16.351,16.376,16.403,15.653,16.14,16.36,13.468,22.629,15.957,16.676,9.974,8.124,10.283,15.878,17.324,13.465,11.832,4.966,1.969,8.414,10.083,Crunch
